review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
120,Brent Chase,33,Apple,iPhone SE,1024.83,Ø¯.Ø¥3761.13,AED,3.67,2,"Does what itâ€™s supposed to, nothing special. Average experience overall.",Neutral,UAE,English,5/1/2025,FALSE,3,1,2,1,4,72,10,2,Amazon
121,Joseph Ryan,31,Apple,iPhone SE,1084.64,A$1659.5,AUD,1.53,2,Charging is very slow compared to other brands. Very disappointed.,Negative,Australia,English,3/10/2025,TRUE,3,1,1,2,1,66,10,1,BestBuy
122,Kelly Smith,18,Apple,iPhone SE,1106.83,A$1693.45,AUD,1.53,4,Loving the clean UI and fast updates. Loving it so far!,Positive,Australia,English,20/5/2025,FALSE,3,3,3,4,4,55,11,1,AliExpress
123,Enzo Gabriel Abreu,32,Apple,iPhone SE,1212.85,R$6913.24,BRL,5.7,4,Software updates are delayed sometimes. Okay for casual use.,Neutral,Brazil,Portuguese,20/1/2025,TRUE,4,3,5,3,4,60,9,3,Flipkart
124,Jack Dutt,37,Apple,iPhone SE,1409.38,â‚¹116978.54,INR,83,5,Design feels premium and stylish. Loving it so far!,Positive,India,Hindi,18/11/2024,TRUE,5,4,5,3,5,51,9,2,eBay
125,Brooke Cruz,29,Apple,iPhone SE,1034.29,A$1582.46,AUD,1.53,2,"Phone is fine, not the best in this range. Fine but could be better.",Neutral,Australia,English,2/1/2025,TRUE,1,1,4,2,1,68,14,3,BestBuy
126,Spencer Martin,35,Apple,iPhone SE,1054.57,C$1455.31,CAD,1.38,3,Build quality feels solid and durable. Loving it so far!,Positive,Canada,English,23/4/2023,FALSE,4,2,3,5,4,56,10,5,AliExpress
127,Valentim Monteiro,47,Apple,iPhone SE,1256.56,R$7162.39,BRL,5.7,2,Display is crisp and vibrant â€” perfect for gaming. Absolutely worth it!,Positive,Brazil,Portuguese,23/9/2023,TRUE,3,4,3,2,1,71,12,5,eBay
128,Pietro Abreu,27,Apple,iPhone SE,960.05,R$5472.28,BRL,5.7,2,"Phone hangs often, regret buying it. Not up to the mark.",Negative,Brazil,Portuguese,28/7/2025,TRUE,2,1,5,1,1,56,11,5,eBay
129,Benjamin Clements,28,Apple,iPhone SE,1193.68,A$1826.33,AUD,1.53,4,Fast charging is a lifesaver. Absolutely worth it!,Positive,Australia,English,1/11/2023,TRUE,4,4,3,4,3,50,8,6,BestBuy
130,Ricardo Jones,53,Apple,iPhone SE,1095.48,$1095.48,USD,1,3,Sound quality is okay but not very loud. Average experience overall.,Neutral,USA,English,19/11/2023,FALSE,4,3,2,3,1,68,11,1,Amazon
131,Dina Schmiedecke MBA.,30,Apple,iPhone SE,945.79,â‚¬879.58,EUR,0.93,4,Loving the clean UI and fast updates. Loving it so far!,Positive,Germany,German,18/3/2023,TRUE,2,2,3,3,3,55,11,3,eBay
132,Marion Randall-Oliver,18,Apple,iPhone SE,949.45,Â£740.57,GBP,0.78,4,Sound quality is okay but not very loud. Average experience overall.,Neutral,UK,English,31/1/2023,FALSE,4,4,3,3,2,68,11,3,Amazon
133,Christopher Tran,24,Apple,iPhone SE,750.35,Ø¯.Ø¥2753.78,AED,3.67,4,Loving the clean UI and fast updates. Best purchase of the year!,Positive,UAE,English,22/6/2025,TRUE,3,3,3,4,3,64,12,2,BestBuy
134,Lynn White-Brooks,42,Apple,iPhone SE,1360.14,Â£1060.91,GBP,0.78,4,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,UK,English,4/4/2024,TRUE,2,3,5,4,4,80,14,9,Amazon
135,Joseph Murphy,33,Apple,iPhone SE,724.2,$724.2,USD,1,4,Sound quality is okay but not very loud. Average experience overall.,Neutral,USA,English,12/2/2024,TRUE,3,4,4,3,4,68,11,2,AliExpress
136,Sr. Samuel Fernandes,18,Apple,iPhone SE,1420.18,R$8095.03,BRL,5.7,4,Smooth performance even after months of use. Absolutely worth it!,Positive,Brazil,Portuguese,26/1/2025,TRUE,3,5,4,1,5,65,10,5,AliExpress
137,Leon Mitchell,43,Apple,iPhone SE,1042.73,Â£813.33,GBP,0.78,1,Camera quality is very poor indoors. Wouldnâ€™t recommend.,Negative,UK,English,3/2/2023,TRUE,1,1,1,2,1,56,8,1,Flipkart
138,Dr. Breno Moura,24,Apple,iPhone SE,1277.72,R$7283.0,BRL,5.7,1,Overheats quickly while gaming. Not up to the mark.,Negative,Brazil,Portuguese,9/5/2024,TRUE,1,2,1,1,1,51,9,0,Amazon
139,Jennifer Rodriguez,18,Apple,iPhone SE,966.92,C$1334.35,CAD,1.38,2,Phone lags often after a few apps. Very disappointed.,Negative,Canada,English,25/6/2023,FALSE,2,3,3,1,2,53,9,2,eBay
140,Aarush Dixit,20,Apple,iPhone SE,1218.16,â‚¹101107.28,INR,83,1,Not worth the money spent. Not up to the mark.,Negative,India,Hindi,21/11/2022,TRUE,2,1,1,1,1,46,10,2,BestBuy
141,Antonio Cole,32,Apple,iPhone SE,891.31,A$1363.7,AUD,1.53,4,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Australia,English,9/6/2025,TRUE,5,3,1,3,4,70,13,6,Amazon
142,Osha Prashad,22,Apple,iPhone SE,1490.48,â‚¹123709.84,INR,83,1,Camera quality is very poor indoors. Not up to the mark.,Negative,India,Hindi,7/8/2025,TRUE,1,2,1,1,1,56,11,4,Flipkart
143,Haley Martinez,36,Apple,iPhone SE,1146.47,Ø¯.Ø¥4207.54,AED,3.67,1,Phone lags often after a few apps. Very disappointed.,Negative,UAE,English,26/9/2023,FALSE,1,1,1,1,1,53,9,3,Amazon
144,Frado Garg,18,Apple,iPhone SE,1344.57,â‚¹111599.31,INR,83,3,Smooth performance even after months of use. Loving it so far!,Positive,India,Hindi,29/7/2023,TRUE,2,3,3,2,2,62,11,3,eBay
145,Amruta Raman,24,Apple,iPhone SE,1055.54,â‚¹87609.82,INR,83,2,Phone lags often after a few apps. Wouldnâ€™t recommend.,Negative,India,Hindi,2/10/2023,FALSE,2,2,1,3,2,54,9,4,AliExpress
146,Walburga Winkler,27,Apple,iPhone SE,1380.45,â‚¬1283.82,EUR,0.93,4,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,Germany,German,6/3/2023,FALSE,4,3,3,4,4,64,11,7,BestBuy
147,Samantha Esparza,27,Apple,iPhone SE,1037.3,C$1431.47,CAD,1.38,3,Loving the clean UI and fast updates. Best purchase of the year!,Positive,Canada,English,19/4/2023,TRUE,2,4,3,4,3,64,12,5,Flipkart
148,Michele Watson,47,Apple,iPhone SE,766.94,$766.94,USD,1,3,Display is crisp and vibrant â€” perfect for gaming. No regrets buying this one.,Positive,USA,English,28/12/2024,TRUE,3,2,3,2,2,78,14,3,Flipkart
149,Mariana Barth,29,Apple,iPhone SE,1230.03,â‚¬1143.93,EUR,0.93,3,Smooth performance even after months of use. Best purchase of the year!,Positive,Germany,German,14/3/2023,TRUE,2,2,2,2,2,71,12,5,AliExpress
150,Jeff Williams Jr.,23,Apple,iPhone SE,1084.15,A$1658.75,AUD,1.53,3,Fast charging is a lifesaver. Absolutely worth it!,Positive,Australia,English,22/3/2023,TRUE,3,3,2,3,2,50,8,5,Flipkart
151,Lisa Palmer,34,Apple,iPhone SE,1262.46,C$1742.19,CAD,1.38,3,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Canada,English,13/12/2024,FALSE,3,5,2,3,4,66,13,5,Amazon
152,Nicholas Myers,41,Apple,iPhone SE,704.82,Ø¯.Ø¥2586.69,AED,3.67,1,Camera quality is very poor indoors. Wouldnâ€™t recommend.,Negative,UAE,English,28/8/2025,TRUE,2,2,1,1,1,56,8,3,BestBuy
153,Edward Williams,21,Apple,iPhone SE,1090.1,A$1667.85,AUD,1.53,3,Display is crisp and vibrant â€” perfect for gaming. Loving it so far!,Positive,Australia,English,18/5/2025,FALSE,3,3,3,3,3,68,13,3,Flipkart
154,Laura Roman,21,Apple,iPhone SE,1034.35,Ø¯.Ø¥3796.06,AED,3.67,1,"Design is okay, a bit bulky though. Okay for casual use.",Neutral,UAE,English,29/1/2024,TRUE,2,1,1,1,1,56,11,4,Amazon
155,Brianna Hanson,35,Apple,iPhone SE,1055.12,Ø¯.Ø¥3872.29,AED,3.67,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,UAE,English,13/10/2023,FALSE,3,2,3,1,2,58,9,7,BestBuy
156,Sra. Maysa Melo,33,Apple,iPhone SE,880.01,R$5016.06,BRL,5.7,1,Phone lags often after a few apps. Returning this soon.,Negative,Brazil,Portuguese,14/12/2024,TRUE,1,2,1,1,1,55,10,1,eBay
157,Jeremy Nguyen,32,Apple,iPhone SE,932.82,A$1427.21,AUD,1.53,2,Build quality feels solid and durable. Best purchase of the year!,Positive,Australia,English,2/7/2024,TRUE,2,2,2,1,1,65,11,3,eBay
158,Farhan Nagarajan,18,Apple,iPhone SE,1319.34,â‚¹109505.22,INR,83,3,Smooth performance even after months of use. No regrets buying this one.,Positive,India,Hindi,12/4/2023,TRUE,3,4,2,4,3,72,12,5,AliExpress
159,Tara Erickson,39,Apple,iPhone SE,1303.32,$1303.32,USD,1,4,Display is crisp and vibrant â€” perfect for gaming. No regrets buying this one.,Positive,USA,English,25/4/2025,TRUE,5,3,3,5,4,78,14,3,Flipkart
160,Michelle Huber,37,Apple,iPhone SE,964.22,Ø¯.Ø¥3538.69,AED,3.67,4,Worth every penny. Highly recommended! No regrets buying this one.,Positive,UAE,English,15/8/2025,TRUE,4,4,4,4,4,66,10,7,eBay
161,Ruth Baker,32,Apple,iPhone SE,1252.73,Â£977.13,GBP,0.78,2,"Phone hangs often, regret buying it. Wouldnâ€™t recommend.",Negative,UK,English,10/2/2024,FALSE,3,3,3,1,1,56,8,2,Amazon
162,Karen Cannon,34,Apple,iPhone SE,857.73,A$1312.33,AUD,1.53,4,Design feels premium and stylish. No regrets buying this one.,Positive,Australia,English,12/10/2025,TRUE,2,4,3,1,5,61,10,8,AliExpress
163,George Williams,20,Apple,iPhone SE,1457.17,C$2010.89,CAD,1.38,4,Design feels premium and stylish. Best purchase of the year!,Positive,Canada,English,19/11/2023,TRUE,3,5,4,4,4,60,10,5,Flipkart
164,James Martin,39,Apple,iPhone SE,1453.26,A$2223.49,AUD,1.53,3,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Australia,English,21/3/2025,TRUE,2,4,1,2,1,65,11,6,BestBuy
165,Travis Avery,27,Apple,iPhone SE,1187.4,Ø¯.Ø¥4357.76,AED,3.67,3,"Design is okay, a bit bulky though. Average experience overall.",Neutral,UAE,English,14/12/2022,TRUE,3,2,3,3,2,63,10,0,eBay
166,Diego Campos,44,Apple,iPhone SE,949.92,R$5414.54,BRL,5.7,4,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,Brazil,Portuguese,22/2/2023,FALSE,3,3,2,2,3,71,13,6,Amazon
167,Courtney Perez,42,Apple,iPhone SE,831.04,$831.04,USD,1,5,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,USA,English,15/8/2024,TRUE,5,3,5,5,4,80,14,4,Amazon
168,Henry Hughes,37,Apple,iPhone SE,1409.27,Â£1099.23,GBP,0.78,1,Phone lags often after a few apps. Not up to the mark.,Negative,UK,English,5/8/2023,FALSE,1,1,1,1,1,54,12,2,Amazon
169,Jeffery Barry,34,Apple,iPhone SE,1417.05,C$1955.53,CAD,1.38,4,Smooth performance even after months of use. Best purchase of the year!,Positive,Canada,English,16/10/2023,TRUE,3,2,2,3,3,71,12,7,AliExpress
170,Harish Krish,35,Apple,iPhone SE,1473.53,â‚¹122302.99,INR,83,1,Phone lags often after a few apps. Returning this soon.,Negative,India,Hindi,23/6/2023,TRUE,1,1,1,1,3,55,10,1,BestBuy
171,Antonio Thompson,57,Apple,iPhone SE,961.75,C$1327.21,CAD,1.38,5,Design feels premium and stylish. Loving it so far!,Positive,Canada,English,3/11/2024,TRUE,3,5,5,5,3,51,9,5,AliExpress
172,Maria Alexander,34,Apple,iPhone SE,1400.45,Â£1092.35,GBP,0.78,5,Build quality feels solid and durable. Absolutely worth it!,Positive,UK,English,7/4/2023,TRUE,5,5,3,5,4,59,9,8,BestBuy
173,Hans-H. Gierschner,18,Apple,iPhone SE,1104.21,â‚¬1026.92,EUR,0.93,2,Fast charging is a lifesaver. Loving it so far!,Positive,Germany,German,29/5/2024,TRUE,1,1,1,1,2,47,9,6,AliExpress
174,Maurice Patel,36,Apple,iPhone SE,1436.52,Â£1120.49,GBP,0.78,1,Charging is very slow compared to other brands. Not up to the mark.,Negative,UK,English,18/12/2024,TRUE,2,1,1,1,2,67,13,2,eBay
175,Maurice Perkins,33,Apple,iPhone SE,983.79,A$1505.2,AUD,1.53,1,Phone lags often after a few apps. Very disappointed.,Negative,Australia,English,18/10/2023,TRUE,1,2,1,1,2,53,9,3,BestBuy
176,Yachana Rajan,33,Apple,iPhone SE,1275.66,â‚¹105879.78,INR,83,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,India,Hindi,1/9/2025,TRUE,3,3,3,3,4,55,10,10,Amazon
177,Nancy Tanner,22,Apple,iPhone SE,1084.07,C$1496.02,CAD,1.38,3,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,Canada,English,8/4/2025,FALSE,3,2,2,3,2,75,14,0,Amazon
178,Andre Heinrich,25,Apple,iPhone SE,1429.08,â‚¬1329.04,EUR,0.93,3,Fast charging is a lifesaver. No regrets buying this one.,Positive,Germany,German,17/12/2023,TRUE,2,3,3,2,3,57,10,3,BestBuy
179,Donna White,34,Apple,iPhone SE,1384.75,Â£1080.11,GBP,0.78,3,Charging is very slow compared to other brands. Very disappointed.,Negative,UK,English,5/6/2024,TRUE,2,4,1,2,3,66,10,1,BestBuy
180,Alison Norton,19,Apple,iPhone SE,974.93,$974.93,USD,1,3,"Face unlock is instant, super smooth. Loving it so far!",Positive,USA,English,7/8/2025,FALSE,2,3,4,1,3,55,10,2,AliExpress
181,Luigi Sampaio,29,Apple,iPhone SE,825.86,R$4707.4,BRL,5.7,5,Build quality feels solid and durable. Best purchase of the year!,Positive,Brazil,Portuguese,23/1/2025,TRUE,5,3,5,3,5,65,11,8,Amazon
182,Jens-Uwe Schweitzer MBA.,20,Apple,iPhone SE,1139.65,â‚¬1059.87,EUR,0.93,2,Charging is very slow compared to other brands. Very disappointed.,Negative,Germany,German,27/11/2022,TRUE,4,3,2,1,3,66,10,1,Amazon
183,Samarth Goswami,21,Apple,iPhone SE,895.2,â‚¹74301.6,INR,83,5,Battery easily lasts a day with heavy use. Loving it so far!,Positive,India,Hindi,24/7/2023,FALSE,3,4,5,5,5,60,12,5,BestBuy
184,Srta. Ana LÃ­via Oliveira,19,Apple,iPhone SE,1482.84,R$8452.19,BRL,5.7,3,Loving the clean UI and fast updates. Loving it so far!,Positive,Brazil,Portuguese,3/5/2024,FALSE,1,3,4,4,2,55,11,7,Flipkart
185,Nicholas Zuniga,29,Apple,iPhone SE,781.7,C$1078.75,CAD,1.38,3,"Performance is average, camera okay. Okay for casual use.",Neutral,Canada,English,17/11/2022,TRUE,2,1,3,3,4,57,9,2,AliExpress
186,Robert Rogers,25,Apple,iPhone SE,1164.9,A$1782.3,AUD,1.53,2,Battery drains too fast even on standby. Not up to the mark.,Negative,Australia,English,12/2/2025,TRUE,1,2,1,2,3,60,12,3,AliExpress
187,Jack Nguyen,38,Apple,iPhone SE,1334.79,A$2042.23,AUD,1.53,1,Display started flickering after a month. Not up to the mark.,Negative,Australia,English,28/10/2023,TRUE,1,1,3,1,1,61,11,4,BestBuy
188,ThÃ©o Machado,29,Apple,iPhone SE,959.47,R$5468.98,BRL,5.7,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Brazil,Portuguese,5/5/2025,TRUE,4,3,1,3,3,58,9,3,Amazon
189,Hailey Moore,41,Apple,iPhone SE,751.82,A$1150.28,AUD,1.53,2,Speaker quality is bad and muffled. Wouldnâ€™t recommend.,Negative,Australia,English,18/2/2023,FALSE,1,1,2,4,1,55,8,2,BestBuy
190,Mugdha Hari,33,Apple,iPhone SE,1161.39,â‚¹96395.37,INR,83,2,"Performance is average, camera okay. Okay for casual use.",Neutral,India,Hindi,13/9/2024,FALSE,1,3,1,2,1,57,9,1,Flipkart
191,Chelsea Hodges,52,Apple,iPhone SE,781.76,A$1196.09,AUD,1.53,4,Smooth performance even after months of use. No regrets buying this one.,Positive,Australia,English,29/7/2023,TRUE,3,3,4,5,3,72,12,8,eBay
192,Brandon Mckenzie,32,Apple,iPhone SE,933.73,A$1428.61,AUD,1.53,5,Design feels premium and stylish. No regrets buying this one.,Positive,Australia,English,10/8/2025,TRUE,5,4,4,5,4,61,10,5,Flipkart
193,Esther Cavalcanti,33,Apple,iPhone SE,1227.96,R$6999.37,BRL,5.7,4,Design feels premium and stylish. No regrets buying this one.,Positive,Brazil,Portuguese,30/1/2024,FALSE,4,2,3,3,3,61,10,8,BestBuy
194,Lawrence Martin,24,Apple,iPhone SE,1389.45,$1389.45,USD,1,1,"Phone hangs often, regret buying it. Very disappointed.",Negative,USA,English,17/12/2023,TRUE,1,1,1,1,1,55,8,1,eBay
195,Susi Wirth,33,Apple,iPhone SE,1274.37,â‚¬1185.16,EUR,0.93,3,Design feels premium and stylish. No regrets buying this one.,Positive,Germany,German,11/4/2025,TRUE,1,4,3,3,4,61,10,7,Amazon
196,Emanuella LeÃ£o,32,Apple,iPhone SE,1024.98,R$5842.39,BRL,5.7,5,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Brazil,Portuguese,20/8/2023,TRUE,4,5,5,5,4,58,9,4,AliExpress
197,Dr Conor Kaur,53,Apple,iPhone SE,1289.91,Â£1006.13,GBP,0.78,5,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,UK,English,24/4/2023,TRUE,5,2,5,5,5,58,9,9,Flipkart
198,Andrzej Pohl-Gnatz,41,Apple,iPhone SE,1459.76,â‚¬1357.58,EUR,0.93,2,Neutral feelings â€” neither great nor bad. Fine but could be better.,Neutral,Germany,German,19/10/2023,FALSE,3,2,2,1,1,67,12,4,Flipkart
199,Dietmar Butte-Reuter,31,Apple,iPhone SE,1077.43,â‚¬1002.01,EUR,0.93,2,"Does what itâ€™s supposed to, nothing special. Okay for casual use.",Neutral,Germany,German,28/11/2022,TRUE,2,2,1,2,1,65,11,2,Amazon
200,Amol Dayal,24,Apple,iPhone SE,1338.92,â‚¹111130.36,INR,83,4,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,India,Hindi,24/5/2024,TRUE,3,4,2,4,4,71,13,5,Flipkart
201,David Fitzpatrick,18,Apple,iPhone SE,716.03,C$988.12,CAD,1.38,5,Smooth performance even after months of use. Best purchase of the year!,Positive,Canada,English,26/6/2023,FALSE,5,4,3,5,5,71,12,3,BestBuy
202,Michael Rivera,35,Apple,iPhone SE,794.35,Ø¯.Ø¥2915.26,AED,3.67,1,Phone lags often after a few apps. Returning this soon.,Negative,UAE,English,3/3/2024,TRUE,1,1,1,2,1,55,10,3,AliExpress
203,Cameron Mcgee,18,Apple,iPhone SE,1447,C$1996.86,CAD,1.38,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Canada,English,26/4/2025,TRUE,4,4,3,5,2,58,10,2,eBay
204,Lucca da ConceiÃ§Ã£o,18,Apple,iPhone SE,852.92,R$4861.64,BRL,5.7,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,Brazil,Portuguese,16/11/2023,FALSE,4,4,3,2,5,55,10,5,Amazon
205,Jeffrey Smith,22,Apple,iPhone SE,1492.67,$1492.67,USD,1,1,Camera quality is very poor indoors. Returning this soon.,Negative,USA,English,11/1/2023,TRUE,1,1,1,1,1,57,9,1,AliExpress
206,Andrea Lam,38,Apple,iPhone SE,1450.31,C$2001.43,CAD,1.38,4,Build quality feels solid and durable. Absolutely worth it!,Positive,Canada,English,11/12/2023,TRUE,3,4,1,3,3,59,9,7,Flipkart
207,Michele Jones,40,Apple,iPhone SE,1251.16,Ø¯.Ø¥4591.76,AED,3.67,4,"Phone is fine, not the best in this range. Average experience overall.",Neutral,UAE,English,12/9/2024,TRUE,5,3,3,2,4,70,12,0,eBay
208,Annette Wang,35,Apple,iPhone SE,1087.28,Ø¯.Ø¥3990.32,AED,3.67,3,Neutral feelings â€” neither great nor bad. Okay for casual use.,Neutral,UAE,English,2/12/2022,TRUE,4,4,3,3,2,62,11,0,eBay
209,Juliana FogaÃ§a,53,Apple,iPhone SE,889.93,R$5072.6,BRL,5.7,3,Battery drains too fast even on standby. Returning this soon.,Negative,Brazil,Portuguese,14/8/2024,TRUE,2,5,3,4,3,61,10,1,BestBuy
210,Reva Kaur,43,Apple,iPhone SE,1272.47,â‚¹105615.01,INR,83,1,Customer service was disappointing. Very disappointed.,Negative,India,Hindi,2/4/2023,FALSE,3,1,1,1,1,54,6,3,eBay
211,Fitan Sur,20,Apple,iPhone SE,1199.31,â‚¹99542.73,INR,83,3,Fast charging is a lifesaver. Absolutely worth it!,Positive,India,Hindi,11/12/2023,TRUE,3,3,2,3,1,50,8,8,Flipkart
212,Champak Pradhan,35,Apple,iPhone SE,1025.35,â‚¹85104.05,INR,83,5,Battery easily lasts a day with heavy use. Best purchase of the year!,Positive,India,Hindi,30/5/2024,TRUE,4,4,5,5,5,69,13,4,BestBuy
213,Nicholas King,18,Apple,iPhone SE,851.9,Ø¯.Ø¥3126.47,AED,3.67,2,"Performance is average, camera okay. Average experience overall.",Neutral,UAE,English,22/7/2024,TRUE,3,1,1,1,1,64,8,1,BestBuy
214,Daniel Hopkins,18,Apple,iPhone SE,892.35,C$1231.44,CAD,1.38,4,Display is crisp and vibrant â€” perfect for gaming. Best purchase of the year!,Positive,Canada,English,21/7/2024,FALSE,2,5,3,2,3,77,14,8,AliExpress
215,Tamara ZÃ¤nker-Pieper,26,Apple,iPhone SE,1357.18,â‚¬1262.18,EUR,0.93,4,Design feels premium and stylish. Best purchase of the year!,Positive,Germany,German,5/8/2025,TRUE,2,4,2,3,3,60,10,6,Amazon
216,Samesh Halder,32,Apple,iPhone SE,993.84,â‚¹82488.72,INR,83,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,India,Hindi,7/5/2025,TRUE,3,5,4,4,4,55,10,3,Flipkart
217,Joshua Johnson,18,Apple,iPhone SE,705.99,A$1080.16,AUD,1.53,3,Software updates are delayed sometimes. Fine but could be better.,Neutral,Australia,English,11/2/2023,TRUE,1,4,1,3,2,65,10,1,BestBuy
218,Guilherme da Luz,35,Apple,iPhone SE,1432.02,R$8162.51,BRL,5.7,5,"Face unlock is instant, super smooth. Loving it so far!",Positive,Brazil,Portuguese,9/12/2024,TRUE,5,5,3,3,4,55,10,4,Flipkart
219,Jan Tschentscher B.Sc.,25,Apple,iPhone SE,747.29,â‚¬694.98,EUR,0.93,4,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,Germany,German,29/4/2023,TRUE,4,4,3,2,1,80,14,4,eBay
220,Mariah Azevedo,45,Apple,iPhone SE,1033.49,R$5890.89,BRL,5.7,5,Design feels premium and stylish. Best purchase of the year!,Positive,Brazil,Portuguese,4/5/2023,TRUE,5,3,3,5,5,60,10,4,BestBuy
221,Aayush Grewal,50,Apple,iPhone SE,1358.34,â‚¹112742.22,INR,83,5,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,India,Hindi,7/6/2023,TRUE,4,5,5,3,3,64,11,7,Flipkart
222,Shannon Donovan,36,Apple,iPhone SE,1469.12,Ø¯.Ø¥5391.67,AED,3.67,4,Design feels premium and stylish. Absolutely worth it!,Positive,UAE,English,12/10/2025,TRUE,1,5,2,4,4,54,8,8,Amazon
223,Kreszenz Stiffel B.A.,18,Apple,iPhone SE,798.5,â‚¬742.61,EUR,0.93,3,Display started flickering after a month. Returning this soon.,Negative,Germany,German,3/11/2023,TRUE,2,4,2,1,3,62,9,3,Flipkart
224,Miss Ruth Edwards,41,Apple,iPhone SE,939.81,Â£733.05,GBP,0.78,4,Smooth performance even after months of use. No regrets buying this one.,Positive,UK,English,10/1/2023,TRUE,3,5,4,4,4,72,12,4,BestBuy
225,Willibert Pruschke B.Sc.,29,Apple,iPhone SE,1016.4,â‚¬945.25,EUR,0.93,5,Smooth performance even after months of use. No regrets buying this one.,Positive,Germany,German,9/1/2024,TRUE,4,5,4,3,5,72,12,7,eBay
226,David Bailey,30,Apple,iPhone SE,1278.49,$1278.49,USD,1,4,Design feels premium and stylish. Best purchase of the year!,Positive,USA,English,11/6/2024,TRUE,4,4,4,4,4,60,10,5,eBay
227,Maria Bates,26,Apple,iPhone SE,841.41,Â£656.3,GBP,0.78,4,Sound quality is okay but not very loud. Okay for casual use.,Neutral,UK,English,3/7/2025,TRUE,3,3,3,3,4,61,12,0,AliExpress
